Tópico,Palavras,Pesos
134,"jusbrasil, leiagora, ofielcatolico, diariodocentrodomundo, simoneduarte, incorporado, bemparana, polemicaparaiba, fiscaisdobolsonaro, campograndenews","[0.1001, 0.0889, 0.084, 0.0773, 0.0524, 0.046, 0.041, 0.038, 0.0376, 0.0352]"
135,"apagar, retirado, sentar, pagina, postar, mandou, milhares, mandar, dedo, claro","[0.1252, 0.0871, 0.0812, 0.0606, 0.054, 0.0506, 0.0491, 0.0425, 0.0417, 0.0361]"
136,"talves, desistirem, surpresas, positivas, efetivo, pediram, prontidao, desistam, capitais, conhecem","[0.0594, 0.0569, 0.0559, 0.0542, 0.0493, 0.0484, 0.0477, 0.0468, 0.0453, 0.0422]"
137,"emprestimo, 10x, entrada, consultamos, spc, parcelas, serasa, 150, 3mil, 48x","[0.0652, 0.0617, 0.0553, 0.0364, 0.0328, 0.0327, 0.0326, 0.0228, 0.0225, 0.0225]"
138,"bandeira, vermelha, cores, bandeiras, planalto, redondo, hasteando, belfordroxo, jamais, tremula","[0.0464, 0.0181, 0.0145, 0.0136, 0.0101, 0.0075, 0.0071, 0.0071, 0.0068, 0.0067]"
139,"dedos, nove, dedo, vagabundagem, coligando, ladrao, chefia, rejeitam, bater, encima","[0.1611, 0.0881, 0.0162, 0.014, 0.0132, 0.0114, 0.0094, 0.0089, 0.0085, 0.0085]"
140,"open, spotify, educom, podcast, divirtace, pergunta, saber, agora, mundo, ","[1.19, 1.1375, 0.0292, 0.0165, 0.0103, 0.0059, 0.0029, 0.002, 0.0011, 0.0]"
141,"entendem, guerrilhas, acionadas, sofa, favelas, fronteiras, treinadas, equipadas, estimulem, autorizando","[0.0217, 0.0192, 0.0151, 0.0138, 0.0132, 0.0131, 0.0103, 0.0103, 0.0102, 0.0102]"
142,"viralizando, rapaziada, duvido, viralizar, fraudar, senta, dedo, sabado, 00, preparadas","[0.0956, 0.0898, 0.0813, 0.0723, 0.0676, 0.0667, 0.0387, 0.0371, 0.0247, 0.0225]"
143,"subindo, agravara, conduzam, manifestarmos, imputar, desacato, ocorrerem, ajudara, toquem, conduzido","[0.0159, 0.0135, 0.0135, 0.0134, 0.0133, 0.0133, 0.0132, 0.0131, 0.013, 0.013]"
144,"bora, bill, rivulgar, roadie, boaaaa, ruy2030, ruycarneiro, ruycarneiro2030, boma, cagoes","[0.19, 0.0234, 0.0207, 0.0207, 0.0192, 0.0174, 0.0174, 0.0174, 0.0146, 0.0138]"
145,"cnnbrasil, cbnrecife, nsctotal, br, www, pciconcursos, encerrado, virou, assunto, xandao","[0.8049, 0.051, 0.0497, 0.0278, 0.0215, 0.0207, 0.0111, 0.0108, 0.0044, 0.0033]"
146,"vincular, referem, interpretacao, senao, defendendo, oficiais, colocando, sabendo, poderao, manifestar","[0.0745, 0.0743, 0.0688, 0.0566, 0.0565, 0.0503, 0.0486, 0.0403, 0.04, 0.0369]"
147,"aborto, bla, eutanasia, abortista, magistrada, engravidar, legalizacao, abortar, bbs, antiaborto","[0.0875, 0.0148, 0.0116, 0.0104, 0.0104, 0.0102, 0.0092, 0.0092, 0.0089, 0.0089]"
148,"metropoles, manilatimes, www, concluir, metropolis, petralhada, briguem, caraca, informam, tchau","[0.8582, 0.0443, 0.0256, 0.0241, 0.0234, 0.0234, 0.0186, 0.0175, 0.0164, 0.0156]"
149,"validos, levantamento, percentuais, margem, nulos, brancos, intencoes, pesquisa, instituto, pontos","[0.0241, 0.0221, 0.0188, 0.0142, 0.013, 0.0124, 0.012, 0.011, 0.011, 0.0099]"
150,"genocida, bolsonarentos, tortura, pejorativa, humilhando, genocidio, comunidades, reverter, raciocinar, eustaquio","[0.1382, 0.0252, 0.0213, 0.019, 0.0152, 0.015, 0.0142, 0.0133, 0.0117, 0.0104]"
151,"chng, assinaturas, it, assinar, precisamos, pode, 752, 25362, 773, 085","[0.2664, 0.2435, 0.2359, 0.2009, 0.0724, 0.0244, 0.023, 0.0197, 0.0189, 0.0184]"
152,"concorda, sim, perguntas, possa, beneficios, assistencialismo, lgbts, voce, monopolio, punidos","[0.0438, 0.0249, 0.0147, 0.0132, 0.0127, 0.0119, 0.0118, 0.0114, 0.0114, 0.0112]"
153,"organizada, kwaivideo, vida, bom, ter, moleira, pesoa, barangas, kkj, organizar","[0.4296, 0.0929, 0.083, 0.0786, 0.0583, 0.0128, 0.0128, 0.0128, 0.0106, 0.0081]"
154,"paz, abencoada, bom, bencaos, sonhos, feliz, abencoado, fe, amor, gratidao","[0.0386, 0.0244, 0.0155, 0.0147, 0.0135, 0.013, 0.0109, 0.0107, 0.0103, 0.0095]"
155,"drogas, droga, d2, liberar, cocaina, maconha, mazela, viciados, liberacao, perdidas","[0.0513, 0.0238, 0.0237, 0.0182, 0.0175, 0.0171, 0.0168, 0.016, 0.014, 0.0129]"
156,"luta, lutar, lutando, lutamos, lutarmos, batalha, inimigo, resistir, continuar, resistente","[0.0285, 0.0222, 0.0192, 0.0158, 0.0147, 0.0135, 0.0116, 0.0113, 0.0095, 0.0095]"
157,"impeachment, reiterados, assinaturas, freio, lasier, semestre, assinar, mourao, moraes, serido360","[0.0739, 0.0228, 0.0138, 0.0134, 0.0125, 0.0122, 0.0117, 0.0116, 0.0097, 0.0096]"
158,"cervejinha, cerveja, tomar, picanha, recenseador, celular, bebidas, roubar, comer, alcoolicas","[0.1002, 0.059, 0.0391, 0.0303, 0.0213, 0.0204, 0.0202, 0.0189, 0.0184, 0.0181]"
159,"notificacoes, unirmos, aperte, dobro, encaminhe, flow, sininho, dantas, colocou, claudio","[0.0667, 0.0635, 0.0626, 0.0611, 0.0562, 0.0539, 0.0532, 0.0526, 0.046, 0.0449]"
160,"acidente, planetafolha, morre, motociclista, moto, completa, tragico, materia, bit, ly","[0.0647, 0.0322, 0.0277, 0.0248, 0.022, 0.0176, 0.0169, 0.0153, 0.0152, 0.0149]"
161,"atingirmos, televisoes, 210, europa, ar, maximo, brasileiros, todas, compartilhe, milhoes","[0.2001, 0.1947, 0.1932, 0.1057, 0.0691, 0.042, 0.0336, 0.0291, 0.0271, 0.0185]"
162,"clic, acessar, audiencia, assistir, globo, canal, debate, repassem, youtube, patriotas","[0.1284, 0.1101, 0.0567, 0.0462, 0.0442, 0.0384, 0.0359, 0.031, 0.0294, 0.0292]"
163,"congressoemfoco, gazetabrasil, hojenomundomilitar, fiscaisdobolsonaro, revistaferroviaria, imprensabrasil, informebaiano, desenhando, redacao, br","[0.1476, 0.1325, 0.0627, 0.0523, 0.0504, 0.0476, 0.0441, 0.0349, 0.0338, 0.0309]"
164,"inflacao, economias, g20, menor, eleva, fmi, projecao, inpe, rating, austin","[0.0596, 0.0396, 0.0355, 0.033, 0.0297, 0.0293, 0.0233, 0.0193, 0.0175, 0.0175]"
165,"audio, silvanoeadonir, boslonaro2, morando, proceso, aleciocqcentretenimento, escutem, oucam, relevancia, ouca","[0.0486, 0.0233, 0.0233, 0.019, 0.0184, 0.0171, 0.017, 0.0166, 0.0156, 0.0139]"
166,"senado, senadores, congresso, aro, senador, calsa, bancada, entendimentos, avancarmos, cobrarmos","[0.029, 0.0193, 0.0176, 0.0152, 0.0145, 0.0101, 0.0098, 0.0094, 0.0094, 0.0094]"
167,"jornalismo, jornalistas, jornalista, etico, deprimente, mailing, aaadddooorrrooo, jornalistazinhas, assustada, espectador","[0.0384, 0.0341, 0.0222, 0.0125, 0.0104, 0.0094, 0.0093, 0.0093, 0.0092, 0.0088]"
168,"desfeitos, concorrer, tomam, permanece, aprovacao, convocada, instaurado, destituir, termino, passara","[0.0563, 0.0512, 0.051, 0.0502, 0.0489, 0.0358, 0.0355, 0.034, 0.032, 0.0314]"
169,"youtube, , , , , , , , , ","[0.3037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
170,"cotados, transicao, envolveram, liderar, exministros, terrabrasilnoticias, equipe, desastre, varredura, elegeram","[0.0561, 0.0476, 0.0397, 0.032, 0.0294, 0.0262, 0.0248, 0.0235, 0.0209, 0.0194]"
171,"suspeitavam, revoltadas, explicitos, restara, 06112022, cerimedo, cantos, pingo, sairem, revelou","[0.0397, 0.0396, 0.0389, 0.0369, 0.0361, 0.0332, 0.0332, 0.033, 0.0329, 0.0323]"
172,"portalcidade, news, prete, lira, derrubou, detona, renata, incompetencia, protocolo, pacificar","[0.0678, 0.0315, 0.0244, 0.0225, 0.021, 0.0189, 0.0171, 0.0169, 0.0166, 0.0164]"
173,"filtro, fontes, aljazzera, olhem, internacionais, fox, afastarmos, 4chanel, alterem, financial","[0.0408, 0.0372, 0.0269, 0.0233, 0.0224, 0.0224, 0.0206, 0.0206, 0.0205, 0.0205]"
174,"jovempan, demitida, br, cecato, microchipar, jovempanlixo, wef, rttdaily, tribunanacional, assumiu","[1.2098, 0.0407, 0.0388, 0.0364, 0.0302, 0.0302, 0.0222, 0.0164, 0.0162, 0.0122]"
175,"sbt, estourar, espectadores, participar, audiencia, reunir, ola, sexta, puder, feira","[0.12, 0.0659, 0.059, 0.0589, 0.0564, 0.0485, 0.0447, 0.0406, 0.0291, 0.0281]"
176,"declara, apoio, garcia, panfletaco, anuncia, declaro, moro, 339, onyx, governador","[0.0271, 0.0221, 0.0219, 0.0166, 0.0163, 0.0157, 0.0147, 0.0145, 0.0139, 0.013]"
177,"barco, fogo, navio, flamengo, pulando, incendio, naveguei, marinheiro, ancoras, agraciado","[0.0379, 0.0356, 0.0351, 0.0237, 0.0211, 0.0193, 0.0185, 0.0185, 0.0172, 0.0167]"
178,"ucrania, russia, boyle, putin, russos, kiev, suzan, interrompem, indecente, russo","[0.0339, 0.0256, 0.0214, 0.0197, 0.017, 0.0162, 0.0153, 0.0129, 0.0124, 0.0108]"
179,"artistas, artista, caucaia, teatro, arte, meioambiente, design, 4artes, 5artesanato, 3cultura","[0.0676, 0.0252, 0.0239, 0.0221, 0.0213, 0.0184, 0.0159, 0.0149, 0.0149, 0.0149]"
180,"22, purim, fla, inscrito, 45, sousa, eita, 44, oportunidade, 52","[0.1363, 0.0567, 0.0496, 0.0411, 0.0358, 0.0253, 0.0247, 0.0167, 0.0128, 0.0111]"
181,"odiariodemaringa, oblumenauense, br, flacido, gleidsonfabiano, imbrochavel, carretas, convocam, negao, acessepolitica","[1.3314, 0.0609, 0.0392, 0.0334, 0.0305, 0.0216, 0.018, 0.0157, 0.0153, 0.0143]"
182,"apoliticaeopoder, br, www, , , , , , , ","[1.1106, 0.0293, 0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
183,"careca, proibida, sentar, proibir, ia, galera, dedo, divulgar, ar, quero","[0.1124, 0.1087, 0.1069, 0.0801, 0.0654, 0.0612, 0.0555, 0.0514, 0.0487, 0.0454]"
184,"amazom, apuracoes, ufc, brasileirao, vpn, globoplay, globalmente, tecnicos, telecine, permitira","[0.0166, 0.0131, 0.0125, 0.0123, 0.0108, 0.0099, 0.0098, 0.0096, 0.0095, 0.0088]"
185,"minas, gerais, mineiros, desmontados, servira, viramos, mineiro, aumentamos, tracking, avassaladora","[0.0929, 0.0553, 0.044, 0.0342, 0.0232, 0.022, 0.0199, 0.015, 0.0116, 0.0113]"
186,"comunismo, recuem, implantar, nuruega, amozonia, socialismo, comunista, comunistas, recuar, prontos","[0.0319, 0.0185, 0.0163, 0.0161, 0.0161, 0.0115, 0.0104, 0.0099, 0.0087, 0.0079]"
187,"robo, janja, , , , , , , , ","[0.1298, 0.1275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
188,"pedofilia, pedofilo, pedofilos, hediondo, sifilis, xuxa, damares, criancas, pulsao, pedofila","[0.1049, 0.0396, 0.03, 0.026, 0.0173, 0.0158, 0.0155, 0.0151, 0.0138, 0.0121]"
189,"adms, postagens, mensagens, administradores, anonimo, postando, postagem, evitar, apresentarse, googue","[0.0259, 0.0239, 0.0214, 0.0173, 0.0129, 0.0109, 0.0106, 0.0091, 0.0085, 0.0085]"
190,"apostagem, direitaonline, virem, telegram, siganos, whatsapp, chat, pge, captada, gostava","[0.0287, 0.0281, 0.0217, 0.0176, 0.0166, 0.0163, 0.0161, 0.0131, 0.0124, 0.0115]"
191,"mge, michelle, rechaca, ilustra, tragica, leitte, iniciaram, lamenta, lulaalckmin, enfrentada","[0.0402, 0.0393, 0.0345, 0.0321, 0.0318, 0.0315, 0.0297, 0.0282, 0.0281, 0.0277]"
192,"ferrovia, defendeu, possibilitou, construidas, pocos, aumentou, obteve, criou, diminuir, fez","[0.0181, 0.0118, 0.0114, 0.0112, 0.0105, 0.0102, 0.0102, 0.0098, 0.0096, 0.0092]"
193,"modas, auto, mecanica, center, store, moveis, supermercado, veiculos, loja, clinica","[0.0105, 0.0093, 0.0078, 0.0076, 0.0074, 0.0074, 0.0072, 0.007, 0.0069, 0.0068]"
194,"assistindo, milhao, setecentas, mil, abc, likes, divulgando, tg, registrei, 500","[0.0646, 0.046, 0.0381, 0.0302, 0.0216, 0.021, 0.0175, 0.017, 0.0169, 0.0166]"
195,"bom, dia, faltam2diasparaaseleicoes, senhores, tipo, amigos, amigo, , , ","[0.1968, 0.0726, 0.0389, 0.0091, 0.0057, 0.0049, 0.0038, 0.0, 0.0, 0.0]"
196,"kw, redor, falando, noticia, ai, estao, sobre, todos, engar, gado","[0.2184, 0.1637, 0.0733, 0.0585, 0.0421, 0.0223, 0.0223, 0.0137, 0.01, 0.0029]"
197,"procurador, decretolei, penal, jurista, david, constitucional, tribunal, assinabolsonaro, cales, aditala","[0.0331, 0.0275, 0.0267, 0.0238, 0.0218, 0.0197, 0.0177, 0.0175, 0.0172, 0.0172]"
198,"desligados, notificacao, coordenada, anatel, apurar, passada, servidores, extra, judicial, quarta","[0.08, 0.0774, 0.0754, 0.0672, 0.0554, 0.0514, 0.0489, 0.0466, 0.0449, 0.0443]"
199,"radialistas, clube, conquista, radio, dizem, vejam, bahia, dois, nordeste, vitoria","[0.2515, 0.2435, 0.1744, 0.1663, 0.0924, 0.0643, 0.0641, 0.0491, 0.0451, 0.0369]"
200,"revolta, 1930, cruzeiro, 1891, 1967, 1955, 1961, 1889, revolucao, guerrilha","[0.0203, 0.0195, 0.0148, 0.0147, 0.0147, 0.0147, 0.0122, 0.0121, 0.012, 0.0118]"
201,"itabiraonline, br, xnvisodextrah5a, www, itamaraty, apagao, prejudicada, correiobraziliense, exterior, organizacao","[1.1102, 0.0286, 0.0269, 0.0215, 0.0183, 0.0155, 0.0144, 0.0085, 0.0057, 0.0038]"
202,"dinheiro, poupanca, emprestimos, seguros, ptlula, carnavais, trabalhamos, pagos, barbaridade, milionario","[0.0391, 0.0185, 0.0164, 0.0148, 0.0143, 0.0135, 0.0126, 0.0125, 0.0105, 0.0098]"
203,"alagoas, afastado, afastamento, stj, dantas, governador, procuradorageral, aliado, cargo, alagoano","[0.1063, 0.0622, 0.0613, 0.0436, 0.0336, 0.0306, 0.027, 0.027, 0.0232, 0.0226]"
204,"paralelo, censura, imposta, exministra, exministro, detona, produtora, desmonetiza, queixas, atente","[0.0347, 0.0237, 0.0189, 0.0154, 0.0148, 0.0131, 0.0111, 0.0086, 0.0083, 0.0079]"
205,"contrafatos, br, www, banda, represalias, paga, musica, dizem, pede, veio","[0.3444, 0.0277, 0.0207, 0.0183, 0.0181, 0.0113, 0.0083, 0.0081, 0.0066, 0.0047]"
206,"petrobras, petroleira, dividendos, perde, mercado, bilhoes, petr3, petr4, pronampe, gerou","[0.0408, 0.0362, 0.0327, 0.0293, 0.0252, 0.0227, 0.0179, 0.0179, 0.0173, 0.0157]"
207,"debate, comentou, revelacao, 21h30, gravissimo, assuntos, madureira, fama, debates, senadora","[0.0184, 0.015, 0.015, 0.0135, 0.0116, 0.0113, 0.0102, 0.01, 0.0096, 0.0094]"
208,"user, mitada, 53deg, istagran, comediante, tavares, tem, esconderijo, mauricio, consultoria","[0.1519, 0.015, 0.0128, 0.0128, 0.0095, 0.0094, 0.009, 0.0089, 0.0087, 0.0086]"
209,"kw, triste, deixa, noticia, ai, pijama, gaga, po, imediatamente, comunista","[0.3457, 0.1944, 0.1576, 0.0926, 0.0666, 0.0116, 0.0101, 0.007, 0.0033, 0.0018]"
210,"centralizacao, ime, suposicao, ita, rebanho, solicita, considerando, conforme, funciona, entenda","[0.1498, 0.1473, 0.142, 0.1406, 0.1343, 0.1216, 0.1099, 0.0786, 0.0755, 0.0662]"
211,"estrassalhou, 2707, arrepe, traumatizado, camisinha, 0061, ruan, verbal, dan, chifrudo","[0.065, 0.065, 0.0648, 0.0646, 0.0644, 0.0639, 0.0637, 0.0631, 0.0619, 0.0609]"
212,"tv, televisao, cos, blazer, alfaiataria, tvterradaluz, opiniaocritica, coluna, liguei, assiste","[0.0575, 0.0275, 0.0187, 0.0163, 0.0163, 0.0141, 0.0138, 0.0133, 0.012, 0.0106]"
213,"dariomeira24horas, dm24h, digital, jornal, emprega, recenseados, sextou, gratuitamente, atende, mulheres","[0.3874, 0.32, 0.1537, 0.1186, 0.0268, 0.0199, 0.0175, 0.0166, 0.0166, 0.0164]"
214,"divirtace, blogspot, festival, fortaleza, black, cearense, cinema, programacao, jazz, show","[0.0422, 0.0373, 0.0137, 0.0101, 0.0095, 0.0092, 0.009, 0.0088, 0.0087, 0.0079]"
215,"diariovaleceara, cearaleste, marcelojose, diarioonlineparaiba, cincericidio, preparemse, eutambemusarei, meloeandrada, papaleo, expressaorondonia","[1.0634, 0.1473, 0.131, 0.1292, 0.0713, 0.0418, 0.0391, 0.0391, 0.0391, 0.0391]"
216,"votarmos, comite, detalhes, estrategia, bolsonaristas, jb, repassem, pedindo, sei, petistas","[0.1487, 0.1143, 0.1002, 0.0897, 0.0711, 0.0659, 0.0629, 0.0612, 0.0522, 0.0452]"
217,"prefeitos, prefeito, declaram, manaus, almeida, sorocaba, oficializaram, david, apoio, morando","[0.0622, 0.0277, 0.0265, 0.0258, 0.0255, 0.0253, 0.0182, 0.0177, 0.0171, 0.0163]"
218,"cartada, bateu, reforcos, desespero, aterrorizar, pensandodireita, pressiona, bolacha, gayer, peso","[0.0429, 0.0411, 0.0358, 0.0352, 0.0326, 0.0276, 0.0255, 0.0253, 0.0232, 0.0219]"
219,"gazetadopovo, vasconcellos, girassois, abrem, renata, jornalopcao, jornaldaparaiba, primeiradama, silas, jn","[0.3994, 0.0698, 0.0618, 0.0514, 0.0498, 0.0492, 0.0474, 0.0453, 0.0427, 0.0411]"
220,"pesquisa, pesquisas, blasmearket, disque, rachadinhas, institutos, metodologias, cpi, precisarao, instituto","[0.0388, 0.0386, 0.0344, 0.0287, 0.0241, 0.0191, 0.0183, 0.0181, 0.0168, 0.0167]"
221,"kk, kkl, todinho, kkll, kd, vizinhos, janones, cara, , ","[0.6889, 0.0682, 0.0625, 0.0625, 0.043, 0.0208, 0.0152, 0.0066, 0.0, 0.0]"
222,"tipsdetecnologia, ingles, ve, con, cero, online, certificados, cursos, aprovecha, clases","[0.2167, 0.1134, 0.0697, 0.0595, 0.0545, 0.0515, 0.0513, 0.0512, 0.0499, 0.0499]"
223,"alcoolica, vincule, blusas, boiar, absteve, bebida, apartir, salvem, repassa, barco","[0.0262, 0.0258, 0.0256, 0.0255, 0.0245, 0.0244, 0.0236, 0.0225, 0.0222, 0.0219]"
224,"saltitante, acusando, viralizando, rapaziada, antecipacao, fracasso, duvido, viralizar, senta, fraudar","[0.0918, 0.0853, 0.0787, 0.0781, 0.0747, 0.0723, 0.0661, 0.0611, 0.0581, 0.0556]"
225,"participativo, inelegiveis, terrabrasilnoticias, descontrolam, lira, pancadaria, partem, repudiadas, chamo, irretocavel","[0.0383, 0.0372, 0.0316, 0.0306, 0.0276, 0.0268, 0.0245, 0.0239, 0.0234, 0.0229]"
226,"ossssss, comentem, instagram, mediuns, misteriosa, personalidades, panfletando, quarta, postou, trump","[0.0232, 0.0189, 0.0178, 0.0164, 0.0144, 0.014, 0.0139, 0.0129, 0.0128, 0.012]"
227,"record, puderem, podreredeglobo, recordbaterecordeaudienciahoje, exibira, marielle, sordida, 521, willian, jn","[0.0944, 0.0715, 0.0615, 0.0615, 0.0615, 0.0602, 0.059, 0.0588, 0.0574, 0.0563]"
228,"mula, miritituba, 22, neles, kk, engrenado, redes22, ativamos, parte22, vamos22","[0.0816, 0.0304, 0.0267, 0.0187, 0.018, 0.0176, 0.0176, 0.0176, 0.0176, 0.0176]"
229,"ovo, cabeca, ovos, petezadas, noisssss, omelete, esquecem, niteroi, jogam, baba","[0.1681, 0.0672, 0.0488, 0.0286, 0.0232, 0.0214, 0.0209, 0.0198, 0.019, 0.0172]"
230,"impedida, sistemica, lafos, quebracabeca, sensibilizamos, pedras, finalizar, especialmente, montar, cerceado","[0.0128, 0.0127, 0.01, 0.0098, 0.009, 0.0079, 0.0077, 0.0074, 0.0072, 0.0072]"
231,"poderaopovo, maconaria, finados, transou, visitam, desistiu, ironiza, exploracao, poder, xuxa","[0.1346, 0.0663, 0.0538, 0.0501, 0.0455, 0.043, 0.0387, 0.0374, 0.0363, 0.0358]"
232,"gayer, ultrapassa, gustavo, desesperados, sites, derrotadas, aposta, perfurada, pensandodireita, viraliza","[0.0537, 0.0489, 0.0448, 0.0417, 0.0305, 0.0284, 0.0272, 0.0266, 0.0262, 0.0203]"
233,"descodifiquei, obriguem, defendermos, pulo, desisti, continuarei, vindas, vivos, mandamentos, contem","[0.0509, 0.0494, 0.0489, 0.0484, 0.0466, 0.0452, 0.0428, 0.0426, 0.0415, 0.0393]"
234,"morre, padua, appio, daniella, gazolla, guilherme, compositor, perez, cantor, falecimento","[0.0896, 0.0637, 0.0343, 0.0338, 0.033, 0.0299, 0.0279, 0.0274, 0.0257, 0.0257]"
235,"fortalezace, covardemente, cometer, adolescente, rouba, pecado, vinha, cervejinha, morto, colegio","[0.0808, 0.0741, 0.0669, 0.0574, 0.0554, 0.0548, 0.0501, 0.0478, 0.043, 0.0366]"
236,"linhas, anos, quatro, perseguilos, esperando, jogar, daqui, aguentar, to, omar","[0.0459, 0.021, 0.018, 0.0154, 0.0144, 0.0128, 0.0114, 0.0106, 0.0105, 0.0101]"
237,"vendemos, poblemas, diplomas, direto, procuracao, certidao, reservista, conta, contratando, rg","[0.0504, 0.0387, 0.0376, 0.0266, 0.0247, 0.0242, 0.0242, 0.0241, 0.0239, 0.0237]"
238,"oglobo, globo, infograficos, extra, ratinho, , , , , ","[1.4081, 0.2161, 0.1393, 0.0229, 0.0153, 0.0, 0.0, 0.0, 0.0, 0.0]"
239,"reclame, localizar, incomoda, deseja, abandonaremos, parente, sentemse, caia, mudaremos, pressionado","[0.0169, 0.0108, 0.0082, 0.0063, 0.0062, 0.0062, 0.0061, 0.0061, 0.0058, 0.0057]"
240,"tvterradaluz, tigrada, sillas, problemao, br, lulu, malafaia, glo, bahia, etc","[1.482, 0.0463, 0.0463, 0.0423, 0.0411, 0.0244, 0.018, 0.0139, 0.0048, 0.0041]"
241,"invasao, tentativa, canalcienciascriminais, cadeado, patrimonial, condenarao, consideraram, configuram, fechadura, liberaram","[0.0535, 0.0523, 0.0422, 0.0409, 0.0407, 0.0407, 0.0407, 0.0405, 0.0403, 0.0402]"
242,"seriedade, tambores, cornetas, sentados, ruptura, pareca, festa, fiquemos, fogos, espalhar","[0.0211, 0.0152, 0.015, 0.0145, 0.0145, 0.0138, 0.0134, 0.0129, 0.0127, 0.0105]"
243,"todoscontrajoao, assistir, cuidado, expliquei, vissem, tudo22, jumentao, porrrrrra, ibira, reviravoltas","[0.0339, 0.0235, 0.0201, 0.0195, 0.0186, 0.0186, 0.0186, 0.0186, 0.017, 0.0148]"
244,"bloqueios, rodovias, 372, prf, interditam, estradas, interdicoes, desbloqueio, enviadas, folhadestra","[0.0842, 0.0774, 0.0381, 0.0324, 0.0312, 0.0192, 0.0183, 0.0177, 0.0176, 0.0175]"
245,"dirige, emocionante, multidao, ovaciona, flavio, marrone, caminhao, reune, terrabrasilnoticias, veja","[0.0476, 0.0469, 0.0351, 0.0309, 0.0263, 0.0259, 0.0255, 0.0243, 0.0239, 0.0234]"
246,"ore, ti, permita, chacina, calcadas, anjos, recebela, clamamos, acidentes, avenidas","[0.0295, 0.0267, 0.0256, 0.0227, 0.0227, 0.0226, 0.022, 0.0215, 0.0204, 0.0198]"
247,"mao, assuncao, polida, orario, desinfeta, joia, sustentavel, apertar, meterem, apodrece","[0.0845, 0.0186, 0.0166, 0.0161, 0.0161, 0.0148, 0.0136, 0.0136, 0.0133, 0.013]"
248,"comprem, chico, leonardo, luiza, gil, belluzzo, mose, groisman, safatle, betto","[0.0335, 0.0275, 0.0267, 0.0222, 0.0209, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169]"
249,"evangelho, aleluia, palavra, jesus, salvacao, proclamacao, lc, espirito, lucas, discipulos","[0.0161, 0.0103, 0.0099, 0.0098, 0.0089, 0.008, 0.0079, 0.0076, 0.007, 0.0064]"
250,"user, group, emocionante, homenagem, signal, verdadeira, embarga, missoes, expressao, canal","[0.045, 0.0391, 0.0362, 0.0346, 0.0339, 0.025, 0.0232, 0.0223, 0.019, 0.0166]"
251,"acordado, confirmando, sr, anunciaria, selara, cbc, demonstraria, confirmaria, assegurou, auditamento","[0.0131, 0.0112, 0.0106, 0.0082, 0.0082, 0.0082, 0.0082, 0.0082, 0.0082, 0.0082]"
252,"rafa, studio, excluir, beleza, bloquear, adm, grupo, 08, 11, 10","[0.1901, 0.1845, 0.1793, 0.1764, 0.1713, 0.1695, 0.0267, 0.0051, 0.0012, 0.0008]"
253,"lindooooooooooo, impechemant, angolanos, ensaiada, sentou, camelos, presidente, melhor, transita, turnob","[0.0146, 0.0138, 0.0138, 0.0132, 0.0112, 0.0099, 0.0097, 0.0085, 0.008, 0.008]"
254,"portalderondonia, portal, portalemfoco, rondonia, concurso, parauapebas, auxilioinclusao, minfra, portalterradaluz, iniciam","[0.1155, 0.071, 0.0676, 0.059, 0.0557, 0.0527, 0.0397, 0.0343, 0.0329, 0.0261]"
255,"panfletos, propaganda, infracao, terrabrasilnoticias, convulsao, interrompe, dallagnol, conter, menosprezou, gravar","[0.0301, 0.0298, 0.0269, 0.0256, 0.0243, 0.023, 0.0221, 0.0218, 0.0213, 0.0203]"
256,"plenamente, concordo, refaco, contigo, ru, tdo, concerteza, vdd, tendi, ok","[0.2444, 0.1927, 0.1577, 0.0753, 0.0528, 0.0514, 0.0506, 0.0436, 0.0367, 0.0327]"
257,"terminar, datapovo, enquete, vote, online, acesse, duas, presidencia, conjur, pesquisaeleitoral2022","[0.1544, 0.1491, 0.1435, 0.11, 0.0911, 0.0852, 0.0716, 0.0658, 0.0619, 0.0545]"
